0.473685	0.285718	0
0.510844	0.556769	1
0.461537	0.125003	0
0.462963	0.171427	0
0.491524	0.032262	0
0.496644	0.375000	0
0.509479	0.551948	1
0.496815	0.392308	0
0.495327	0.400000	0
0.494118	0.408935	0
0.493113	0.421383	0
0.513002	0.553145	1
0.495868	0.426332	0
0.495868	0.426332	0
0.495845	0.425868	0
0.495845	0.425868	0
0.512019	0.554825	1
0.495822	0.425397	0
0.495845	0.425868	0
0.494413	0.429022	0
0.495913	0.425466	0
0.513253	0.557987	1
0.498534	0.412371	0
0.498534	0.410345	0
0.498534	0.410345	0
0.498534	0.410345	0
0.535948	0.628272	1
0.498498	0.407801	0
0.498498	0.407801	0
0.498498	0.407801	0
0.500000	0.444134	0
0.525641	0.622449	1
0.500000	0.443820	0
0.500000	0.443820	0
0.513208	0.655080	0
0.500000	0.443503	0
0.522989	0.612149	1
0.500000	0.443503	0
0.500000	0.441860	0
0.498695	0.443478	0
0.500000	0.441860	0
0.523810	0.615385	1
0.498714	0.434782	0
0.498452	0.406593	0
0.498471	0.407942	0
0.497006	0.412587	0
0.534884	0.622642	1
0.497042	0.413793	0
0.498637	0.430340	0
0.498652	0.431193	0
0.498652	0.431193	0
0.528302	0.630542	1
0.498583	0.427184	0
0.498599	0.428115	0
0.497222	0.432602	0
0.454543	0.076922	0
0.522428	0.577103	1
0.482757	0.000000	0
0.459462	0.090908	0
0.490908	0.176468	0
0.492753	0.000000	0
0.505801	0.540948	1
0.496667	0.386179	0
0.496815	0.392308	0
0.495468	0.403571	0
0.494118	0.410959	0
0.509662	0.549889	1
0.494505	0.417721	0
0.495845	0.424051	0
0.495845	0.425868	0
0.495845	0.425868	0
0.513190	0.553846	1
0.495845	0.425868	0
0.495822	0.425397	0
0.495845	0.425868	0
0.494445	0.429467	0
0.509479	0.551948	1
0.498551	0.413559	0
0.498534	0.412371	0
0.498534	0.410345	0
0.498525	0.409722	0
0.514286	0.550661	1
0.498525	0.409722	0
0.498498	0.407801	0
0.498490	0.407143	0
0.495495	0.404255	0
0.510844	0.556769	1
0.500000	0.443820	0
0.500000	0.443820	0
0.489796	0.457994	0
0.485149	0.593750	0
0.512136	0.555310	1
0.500000	0.443503	0
0.500000	0.442196	0
0.498695	0.443478	0
0.498695	0.443478	0
0.531646	0.626263	1
0.500000	0.441860	0
0.500000	0.416666	0
0.498461	0.407273	0
0.496970	0.411348	0
0.532051	0.627551	1
0.497024	0.413195	0
0.495576	0.418367	0
0.498637	0.430340	0
0.498652	0.431193	0
0.521212	0.620192	1
0.501340	0.438066	0
0.495775	0.422580	0
0.498599	0.428115	0
0.502778	0.429936	0
0.523530	0.614286	1
0.461539	0.124998	0
0.500000	0.000000	0
0.459462	0.090908	0
0.500000	0.100003	0
0.529070	0.617924	1
0.501779	0.377777	0
0.498360	0.385542	0
0.495268	0.398496	0
0.495468	0.403571	0
0.545454	0.632353	1
0.494186	0.412162	0
0.495822	0.423567	0
0.495868	0.424528	0
0.495845	0.425868	0
0.532764	0.588973	1
0.495845	0.425868	0
0.495845	0.425868	0
0.495845	0.425868	0
0.495845	0.425868	0
0.512820	0.549569	1
0.494445	0.429467	0
0.498525	0.411765	0
0.498534	0.410345	0
0.498534	0.410345	0
0.509479	0.549019	1
0.498525	0.409722	0
0.498542	0.410959	0
0.498498	0.407801	0
0.495495	0.404255	0
0.514218	0.552402	1
0.495495	0.404255	0
0.500000	0.443820	0
0.500000	0.443820	0
0.505661	0.639119	0
0.510740	0.554348	1
0.500000	0.443503	0
0.500000	0.443503	0
0.500000	0.441860	0
0.498695	0.443478	0
0.508434	0.554585	1
0.500000	0.441860	0
0.500000	0.441860	0
0.498452	0.406593	0
0.498480	0.408602	0
0.512941	0.551948	1
0.495468	0.416084	0
0.498534	0.412371	0
0.495822	0.423567	0
0.498645	0.430770	0
0.512136	0.555310	1
0.498652	0.431193	0
0.501340	0.438066	0
0.498599	0.428115	0
0.498607	0.428572	0
0.513513	0.560975	1
0.501845	0.430380	0
0.481479	0.176474	0
0.451612	0.000000	0
0.459462	0.090908	0
0.532468	0.628866	1
0.500000	0.147060	0
0.498305	0.367521	0
0.496753	0.389764	0
0.496894	0.395522	0
0.522293	0.625000	1
0.494012	0.407018	0
0.494118	0.408935	0
0.495868	0.424528	0
0.495868	0.426332	0
0.523810	0.615385	1
0.495845	0.425868	0
0.495845	0.425868	0
0.495822	0.425397	0
0.495845	0.425868	0
0.524096	0.616505	1
0.495845	0.425868	0
0.493037	0.431250	0
0.498534	0.412371	0
0.498534	0.410345	0
0.528409	0.615741	1
0.498534	0.410345	0
0.498525	0.409722	0
0.498498	0.407801	0
0.498490	0.407143	0
0.518750	0.624390	1
0.495495	0.404255	0
0.500000	0.444134	0
0.500000	0.443820	0
0.500000	0.443820	0
0.519900	0.566292	1
0.516245	0.631868	0
0.500000	0.443503	0
0.500000	0.443503	0
0.500000	0.441860	0
0.510539	0.546638	1
0.498695	0.443478	0
0.500000	0.441860	0
0.501285	0.437681	0
0.498471	0.407942	0
0.509479	0.549019	1
0.498498	0.409894	0
0.495549	0.417808	0
0.497076	0.414966	0
0.498645	0.430770	0
0.511905	0.554348	1
0.498652	0.431193	0
0.498660	0.431611	0
0.498652	0.431193	0
0.498599	0.428115	0
0.508475	0.554825	1
0.498583	0.427184	0
0.500000	0.000000	0
0.500000	0.124998	0
0.451612	0.000000	0
0.514286	0.552631	1
0.461537	0.125003	0
0.490908	0.176468	0
0.493197	0.381742	0
0.496774	0.390625	0
0.510844	0.556769	1
0.496951	0.397810	0
0.494083	0.408305	0
0.494152	0.409556	0
0.495868	0.424528	0
0.512195	0.555555	1
0.495868	0.426332	0
0.495845	0.425868	0
0.495845	0.425868	0
0.495822	0.425397	0
0.532895	0.630209	1
0.495845	0.425868	0
0.494445	0.429467	0
0.498592	0.416393	0
0.498534	0.412371	0
0.532051	0.627551	1
0.498534	0.410345	0
0.498534	0.410345	0
0.498534	0.410345	0
0.498498	0.407801	0
0.520958	0.619048	1
0.498490	0.407143	0
0.495495	0.404255	0
0.500000	0.443820	0
0.500000	0.443820	0
0.524096	0.616505	1
0.497487	0.441341	0
0.509494	0.570637	0
0.500000	0.443503	0
0.500000	0.443503	0
0.528409	0.615741	1
0.498695	0.443478	0
0.498695	0.443478	0
0.500000	0.441860	0
0.500000	0.414286	0
0.548193	0.630542	1
0.496970	0.411348	0
0.497006	0.412587	0
0.495601	0.418919	0
0.497076	0.414966	0
0.525140	0.586375	1
0.498652	0.431193	0
0.498660	0.431611	0
0.498667	0.432024	0
0.495726	0.423453	0
0.512881	0.550756	1
0.498599	0.428115	0
0.501433	0.433225	0
0.480003	0.133332	0
0.500000	0.062506	0
0.510539	0.549569	1
0.451612	0.000000	0
0.465115	0.178573	0
0.498195	0.384955	0
0.498328	0.377594	0
0.512941	0.551948	1
0.495208	0.396946	0
0.496970	0.398551	0
0.494118	0.408935	0
0.495576	0.418367	0
0.510896	0.557987	1
0.495868	0.424528	0
0.495845	0.425868	0
0.495845	0.425868	0
0.495845	0.425868	0
0.510896	0.557017	1
0.495822	0.425397	0
0.495822	0.425397	0
0.494413	0.429022	0
0.498525	0.411765	0
0.511962	0.554585	1
0.498534	0.410345	0
0.498534	0.410345	0
0.498534	0.410345	0
0.498534	0.410345	0
0.512255	0.555804	1
0.498490	0.407143	0
0.498490	0.407143	0
0.495495	0.404255	0
0.500000	0.443820	0
0.513447	0.560706	1
0.500000	0.443820	0
0.508861	0.448864	0
0.501279	0.446023	0
0.662651	0.819936	0
0.533333	0.631579	1
0.662791	0.814696	0
0.519507	0.521472	0
0.527950	0.527950	0
0.468619	0.500982	0
0.522013	0.623763	1
0.498498	0.407801	0
0.497006	0.412587	0
0.495576	0.418367	0
0.497093	0.415541	0
0.523530	0.614286	1
0.495702	0.421053	0
0.498652	0.431193	0
0.498660	0.431611	0
0.501340	0.438066	0
0.521978	0.608109	1
0.495799	0.423077	0
0.498607	0.428572	0
0.491229	0.064515	0
0.500000	0.071436	0
0.529070	0.617924	1
0.482757	0.000000	0
0.454548	0.052637	0
0.478261	0.142855	0
0.501742	0.364445	0
0.541936	0.646767	1
0.498360	0.385542	0
0.495238	0.397728	0
0.495468	0.403571	0
0.494152	0.409556	0
0.521519	0.568493	1
0.495627	0.419463	0
0.495845	0.425868	0
0.495845	0.425868	0
0.495845	0.425868	0
0.510588	0.550756	1
0.495845	0.425868	0
0.495822	0.425397	0
0.495822	0.425397	0
0.494413	0.429022	0
0.510740	0.551422	1
0.498534	0.412371	0
0.498534	0.410345	0
0.498534	0.410345	0
0.498534	0.410345	0
0.511962	0.554585	1
0.498507	0.408451	0
0.498490	0.407143	0
0.495495	0.404255	0
0.500000	0.500000	0
0.511002	0.557522	1
0.500000	0.443820	0
0.500000	0.443820	0
0.489848	0.458221	0
0.500000	0.443503	0
0.512019	0.554825	1
0.759740	0.873288	0
0.651428	0.806962	0
0.496048	0.487952	0
0.493042	0.488978	0
0.510949	0.557269	1
0.745454	0.856164	0
0.498498	0.409894	0
0.497042	0.413793	0
0.495601	0.418919	0
0.512195	0.555555	1
0.497126	0.416666	0
0.495702	0.421053	0
0.498652	0.431193	0
0.498660	0.431611	0
0.529801	0.634021	1
0.497326	0.435435	0
0.498599	0.428115	0
0.498615	0.429022	0
0.428564	0.000000	0
0.528662	0.630000	1
0.555557	0.000000	0
0.451612	0.000000	0
0.428573	0.058830	0
0.478261	0.142855	0
0.518292	0.622010	1
0.496552	0.370690	0
0.496753	0.389764	0
0.496894	0.395522	0
0.495522	0.404929	0
0.522989	0.612149	1
0.494152	0.409556	0
0.495576	0.418367	0
0.495868	0.426332	0
0.495845	0.425868	0
0.522989	0.612149	1
0.495845	0.425868	0
0.495822	0.425397	0
0.495822	0.425397	0
0.495822	0.423567	0
0.540880	0.629441	1
0.494413	0.429022	0
0.498534	0.412371	0
0.498534	0.410345	0
0.498534	0.410345	0
0.533520	0.594660	1
0.498534	0.410345	0
0.498507	0.408451	0
0.498490	0.407143	0
0.495495	0.404255	0
0.514563	0.557522	1
0.500000	0.444134	0
0.500000	0.443820	0
0.500000	0.443820	0
0.488834	0.426184	0
0.511848	0.553145	1
0.721089	0.861487	0
0.615385	0.796875	0
0.724359	0.855705	0
0.342105	0.505495	0
0.513002	0.553145	1
0.512500	0.514523	0
0.500000	0.420139	0
0.497024	0.413195	0
0.497059	0.414384	0
0.510740	0.554348	1
0.495627	0.419463	0
0.497143	0.417219	0
0.498645	0.430770	0
0.498652	0.431193	0
0.513190	0.556769	1
0.497326	0.435435	0
0.498559	0.425742	0
0.498599	0.428115	0
0.502809	0.436306	0
0.511056	0.557778	1
0.472223	0.321427	0
0.500000	0.000000	0
0.451612	0.000000	0
0.441178	0.173910	0
0.512255	0.555804	1
0.498085	0.396314	0
0.498305	0.375528	0
0.496774	0.390625	0
0.496951	0.397810	0
0.513317	0.559211	1
0.494083	0.408305	0
0.494083	0.408305	0
0.495601	0.418919	0
0.495845	0.425868	0
0.529032	0.631313	1
0.495845	0.425868	0
0.495845	0.425868	0
0.495822	0.425397	0
0.495822	0.425397	0
0.518988	0.625616	1
0.495822	0.425397	0
0.498542	0.412969	0
0.439025	0.374150	0
0.446429	0.358621	0
0.524096	0.616505	1
0.454545	0.426966	0
0.483444	0.509434	0
0.498490	0.407143	0
0.498490	0.407143	0
0.523530	0.614286	1
0.495495	0.404255	0
0.500000	0.443820	0
0.500000	0.443820	0
0.501266	0.445071	0
0.523255	0.613207	1
0.501266	0.441926	0
0.683545	0.836066	0
0.696774	0.844371	0
0.668639	0.819936	0
0.546667	0.656565	1
0.698493	0.809524	0
0.490946	0.500986	0
0.500000	0.418367	0
0.500000	0.421233	0
0.526448	0.574660	1
0.500000	0.422297	0
0.500000	0.422819	0
0.500000	0.424342	0
0.498674	0.432433	0
0.512077	0.555066	1
0.497326	0.435435	0
0.497326	0.435435	0
0.498583	0.427184	0
0.500000	0.425806	0
0.511905	0.554348	1
0.473685	0.000000	0
0.500000	0.000000	0
0.482757	0.000000	0
0.466667	0.157898	0
0.510896	0.557017	1
0.448274	0.238097	0
0.496377	0.362385	0
0.498339	0.383673	0
0.496815	0.392308	0
0.513382	0.560440	1
0.495468	0.403571	0
0.494118	0.408935	0
0.494152	0.409556	0
0.492754	0.416666	0
0.510949	0.558242	1
0.495845	0.425868	0
0.495845	0.425868	0
0.495822	0.425397	0
0.495822	0.425397	0
0.512019	0.554825	1
0.495822	0.425397	0
0.495845	0.425868	0
0.498551	0.413559	0
0.431138	0.370861	0
0.512255	0.555804	1
0.450867	0.383117	0
0.470833	0.473029	0
0.494737	0.508951	0
0.497006	0.400000	0
0.530612	0.636842	1
0.497006	0.400000	0
0.496988	0.399280	0
0.500000	0.443820	0
0.500000	0.443820	0
0.530201	0.635416	1
0.494407	0.495536	0
0.493243	0.494382	0
0.697368	0.847176	0
0.748201	0.877622	0
0.518519	0.623189	1
0.644531	0.736994	0
0.724551	0.826415	0
0.565934	0.762048	0
0.500000	0.420139	0
0.522989	0.612149	1
0.500000	0.421769	0
0.500000	0.422819	0
0.500000	0.423841	0
0.500000	0.424837	0
0.517241	0.609302	1
0.683019	0.738318	0
0.497326	0.437126	0
0.498667	0.432024	0
0.497175	0.431310	0
0.541667	0.622549	1
0.498637	0.440729	0
0.384618	0.157898	0
0.482757	0.000000	0
0.464282	0.117644	0
0.539726	0.601895	1
0.466667	0.157898	0
0.392855	0.260865	0
0.496528	0.369565	0
0.498350	0.384616	0
0.515892	0.562914	1
0.496875	0.394737	0
0.507246	0.510288	0
0.509804	0.514039	0
0.511828	0.520085	0
0.511848	0.553145	1
0.495845	0.425868	0
0.495845	0.425868	0
0.495845	0.425868	0
0.495822	0.425397	0
0.511962	0.554585	1
0.495822	0.425397	0
0.494413	0.429022	0
0.495845	0.425868	0
0.498542	0.412969	0
0.513447	0.560706	1
0.434286	0.377359	0
0.458333	0.416667	0
0.477733	0.498055	0
0.509756	0.509756	0
0.513785	0.562077	1
0.497006	0.400000	0
0.497006	0.400000	0
0.500000	0.444134	0
0.500000	0.443820	0
0.511002	0.557522	1
0.500000	0.443820	0
0.494407	0.495536	0
0.713375	0.850000	0
0.782895	0.885417	0
0.512195	0.555555	1
0.632411	0.732759	0
0.661539	0.847751	0
0.634410	0.840376	0
0.500000	0.422297	0
0.513447	0.560706	1
0.500000	0.421233	0
0.500000	0.422297	0
0.500000	0.423841	0
0.500000	0.424342	0
0.529412	0.632653	1
0.679104	0.732919	0
0.685824	0.741325	0
0.497326	0.437126	0
0.498660	0.431611	0
0.519480	0.628141	1
0.498599	0.428115	0
0.497297	0.451327	0
0.428573	0.058830	0
0.482757	0.000000	0
0.523810	0.615385	1
0.466667	0.157898	0
0.466667	0.157898	0
0.489796	0.264706	0
0.496528	0.369565	0
0.522222	0.609091	1
0.498382	0.387352	0
0.496894	0.395522	0
0.507276	0.510330	0
0.511727	0.519916	0
0.516854	0.607306	1
0.510729	0.517970	0
0.495822	0.425397	0
0.495845	0.425868	0
0.495845	0.425868	0
0.601449	0.702703	1
0.495822	0.425397	0
0.495822	0.425397	0
0.494413	0.429022	0
0.497093	0.415541	0
0.538461	0.593458	1
0.498525	0.411765	0
0.451977	0.386076	0
0.477157	0.466321	0
0.487544	0.510204	0
0.511962	0.554585	1
0.495495	0.404255	0
0.497006	0.400000	0
0.496988	0.399280	0
0.500000	0.443820	0
0.511962	0.554585	1
0.500000	0.443820	0
0.500000	0.443820	0
0.497738	0.497738	0
0.686567	0.801887	0
0.510896	0.557987	1
0.647369	0.791925	0
0.732027	0.861487	0
0.793103	0.894737	0
0.535452	0.550827	0
0.513580	0.561247	1
0.500000	0.423333	0
0.500000	0.422297	0
0.500000	0.423333	0
0.500000	0.424342	0
0.510101	0.562077	1
0.500000	0.425324	0
0.683398	0.739682	0
0.675090	0.729730	0
0.497326	0.437126	0
0.511905	0.554348	1
0.498576	0.426710	0
0.500000	0.423077	0
0.472729	0.275000	0
0.448274	0.000000	0
0.512136	0.555310	1
0.482757	0.000000	0
0.466667	0.157898	0
0.482757	0.210522	0
0.495902	0.338710	0
0.531034	0.640211	1
0.496622	0.373950	0
0.498392	0.388235	0
0.495385	0.401460	0
0.506224	0.511294	0
0.519736	0.633166	1
0.510638	0.517820	0
0.492669	0.415541	0
0.495845	0.425868	0
0.495845	0.425868	0
0.518988	0.629268	1
0.495845	0.425868	0
0.495822	0.425397	0
0.495822	0.425397	0
0.495822	0.425397	0
0.522222	0.609091	1
0.498542	0.412969	0
0.442529	0.382166	0
0.466667	0.384615	0
0.489451	0.487288	0
0.516667	0.606335	1
0.500000	0.517045	0
0.497006	0.400000	0
0.497006	0.400000	0
0.496988	0.399280	0
0.520958	0.611651	1
0.500000	0.443820	0
0.500000	0.443820	0
0.500000	0.500000	0
0.494382	0.495516	0
0.564516	0.634146	1
0.737589	0.871528	0
0.596385	0.791925	0
0.741496	0.869416	0
0.718955	0.855705	0
0.515892	0.562914	1
0.340067	0.531101	0
0.500000	0.423333	0
0.500000	0.422819	0
0.500000	0.423841	0
0.514852	0.560538	1
0.500000	0.424837	0
0.498599	0.428115	0
0.692308	0.746032	0
0.689139	0.742236	0
0.510791	0.555556	1
0.498667	0.432024	0
0.498592	0.427653	0
0.501458	0.431894	0
0.421051	0.290321	0
0.512563	0.564045	1
0.481479	0.000000	0
0.482757	0.000000	0
0.466667	0.157898	0
0.433330	0.320002	0
0.516291	0.566292	1
0.496479	0.367257	0
0.498328	0.382716	0
0.498423	0.390805	0
0.504049	0.505051	0
0.511111	0.558036	1
0.508439	0.515593	0
0.510684	0.517895	0
0.495845	0.425868	0
0.495822	0.425397	0
0.512195	0.555555	1
0.495845	0.425868	0
0.495822	0.425397	0
0.495822	0.425397	0
0.495822	0.425397	0
0.513513	0.560975	1
0.495822	0.425397	0
0.498542	0.412969	0
0.459770	0.397436	0
0.486911	0.443181	0
0.529801	0.635898	1
0.502304	0.497675	0
0.504178	0.522788	0
0.497006	0.400000	0
0.497006	0.400000	0
0.518988	0.629268	1
0.500000	0.500000	0
0.500000	0.443820	0
0.500000	0.443820	0
0.500000	0.500000	0
0.523810	0.615385	1
0.500000	0.443503	0
0.666666	0.830619	0
0.798612	0.897888	0
0.691276	0.847176	0
0.522727	0.611111	1
0.715189	0.850000	0
0.662420	0.827922	0
0.500000	0.422819	0
0.500000	0.423841	0
0.517241	0.609302	1
0.500000	0.424837	0
0.498592	0.427653	0
0.675472	0.731250	0
0.678572	0.731343	0
0.629921	0.732954	1
0.497340	0.437500	0
0.498681	0.432836	0
0.497191	0.431746	0
0.494585	0.430894	0
0.555921	0.622905	1
0.407406	0.111110	0
0.482757	0.000000	0
0.464282	0.117644	0
0.466667	0.157898	0
0.514634	0.559735	1
0.452382	0.000000	0
0.496479	0.367257	0
0.498360	0.385542	0
0.496855	0.393939	0
0.514493	0.559211	1
0.505092	0.508097	0
0.510504	0.517598	0
0.510593	0.517745	0
0.495845	0.425868	0
0.509804	0.560440	1
0.495845	0.425868	0
0.495845	0.425868	0
0.495822	0.425397	0
0.495822	0.425397	0
0.516373	0.566592	1
0.494413	0.429022	0
0.495627	0.419463	0
0.498534	0.412371	0
0.471265	0.410256	0
0.508516	0.557987	1
0.504464	0.490826	0
0.510204	0.512195	0
0.493976	0.406360	0
0.497006	0.400000	0
0.512019	0.554825	1
0.496988	0.399280	0
0.500000	0.444134	0
0.500000	0.443820	0
0.500000	0.443820	0
0.512136	0.555310	1
0.501118	0.498876	0
0.354431	0.794355	0
0.634616	0.817308	0
0.724832	0.861487	0
0.530612	0.638743	1
0.689873	0.838816	0
0.740507	0.861487	0
0.500000	0.424342	0
0.500000	0.423333	0
0.519736	0.633166	1
0.500000	0.424342	0
0.500000	0.425324	0
0.498599	0.428115	0
0.658363	0.710843	0
0.518519	0.626794	1
0.685185	0.738462	0
0.497340	0.437500	0
0.498576	0.426710	0
0.498607	0.428572	0
0.522989	0.612149	1
0.460001	0.307694	0
0.448274	0.000000	0
0.482757	0.000000	0
0.466667	0.157898	0
0.517442	0.610329	1
0.483873	0.058830	0
0.491978	0.330986	0
0.494810	0.376068	0
0.498382	0.387352	0
0.515338	0.608911	1
0.496914	0.396296	0
0.505112	0.508130	0
0.510504	0.517598	0
0.506250	0.513347	0
0.580756	0.653409	1
0.495822	0.425397	0
0.495845	0.425868	0
0.495845	0.425868	0
0.495822	0.425397	0
0.519704	0.565701	1
0.495822	0.425397	0
0.495822	0.425397	0
0.498542	0.412969	0
0.498525	0.411765	0
0.514493	0.559211	1
0.489361	0.431953	0
0.520661	0.508474	0
0.515759	0.521247	0
0.495495	0.404255	0
0.511166	0.558296	1
0.495495	0.404255	0
0.495468	0.403571	0
0.500000	0.443820	0
0.500000	0.443820	0
0.516456	0.566893	1
0.500000	0.443820	0
0.497758	0.497758	0
0.405405	0.810345	0
0.633721	0.801887	0
0.516129	0.565701	1
0.781022	0.894737	0
0.727273	0.867347	0
0.689655	0.825242	0
0.500000	0.424342	0
0.512136	0.555310	1
0.500000	0.423841	0
0.500000	0.424837	0
0.500000	0.425806	0
0.498615	0.429022	0
0.512136	0.555310	1
0.693798	0.747604	0
0.695313	0.749196	0
0.497340	0.437500	0
0.498583	0.427184	0
0.513382	0.560440	1
0.501377	0.436137	0
0.400002	0.217393	0
0.481479	0.000000	0
0.482757	0.000000	0
0.529801	0.635898	1
0.466667	0.157898	0
0.466667	0.199997	0
0.492228	0.289855	0
0.494880	0.378151	0
0.519230	0.630542	1
0.498403	0.389105	0
0.495441	0.402878	0
0.506173	0.511202	0
0.509395	0.513457	0
0.523530	0.614286	1
0.493037	0.420382	0
0.495822	0.425397	0
0.495845	0.425868	0
0.495845	0.425868	0
0.517442	0.610329	1
0.495822	0.425397	0
0.495822	0.425397	0
0.495799	0.424920	0
0.498534	0.412371	0
0.518292	0.614634	1
0.480000	0.416667	0
0.502025	0.467532	0
0.523809	0.505814	0
0.516624	0.526316	0
0.574394	0.638235	1
0.495495	0.404255	0
0.495495	0.404255	0
0.495468	0.403571	0
0.500000	0.443820	0
0.562500	0.632596	1
0.500000	0.443820	0
0.500000	0.500000	0
0.493243	0.494382	0
0.358492	0.821990	0
0.511335	0.559091	1
0.538168	0.678191	0
0.709460	0.855705	0
0.727273	0.858586	0
0.746666	0.870307	0
0.511166	0.559284	1
0.498567	0.426229	0
0.498576	0.426710	0
0.498592	0.427653	0
0.498599	0.428115	0
0.509901	0.560975	1
0.498607	0.428572	0
0.696498	0.750000	0
0.497340	0.437500	0
0.497355	0.436202	0
0.518703	0.568232	1
0.498592	0.427653	0
0.491072	0.296297	0
0.407406	0.111110	0
0.482757	0.000000	0
0.508516	0.557987	1
0.466667	0.157898	0
0.466667	0.157898	0
0.423074	0.000000	0
0.492537	0.301370	0
0.510844	0.556769	1
0.498339	0.383673	0
0.498423	0.390805	0
0.503984	0.504970	0
0.508299	0.515337	0
0.512019	0.554825	1
0.509317	0.513347	0
0.495845	0.425868	0
0.495822	0.425397	0
0.495845	0.425868	0
0.522875	0.627551	1
0.495845	0.425868	0
0.495822	0.425397	0
0.495822	0.425397	0
0.495652	0.420000	0
0.516340	0.626263	1
0.498525	0.411765	0
